,Gemeinte_Source:_Experiencer,Gemeinte_Source:_Zuschreibende_Instanz,Gemeintes_Target:_Charakter,Gemeintes_Target:_Nicht-Charakter,Polarität,Sprachebene,annotator,base_polarity,end,id,length_in_tokens,main_emotion_class,polarity,start,tag_type,text,tokens
898,,torrecuso,,,,,ER,negativ,223165,CATMA_805A18A8-93B5-47F9-A30E-9D6FBA0EAFFD,42,Emotionen der Angst,negativ,222934,Angst,"Es ist keine Gefahr zu befürchten: sie wollen das Gewehr gar gerne von sich geben / und wollen sich auch zum Überfluß dergestalt besuchen lassen / daß man sie nicht vor Räuber oder sonst vor boßhafftige Leute wird ansehen dürffen.
","['Es', 'ist', 'keine', 'Gefahr', 'zu', 'befürchten', ':', 'sie', 'wollen', 'das', 'Gewehr', 'gar', 'gerne', 'von', 'sich', 'geben', '/', 'und', 'wollen', 'sich', 'auch', 'zum', 'Überfluß', 'dergestalt', 'besuchen', 'lassen', '/', 'daß', 'man', 'sie', 'nicht', 'vor', 'Räuber', 'oder', 'sonst', 'vor', 'boßhafftige', 'Leute', 'wird', 'ansehen', 'dürffen', '.']"
899,,,roderigo,,,,ER,positiv,223268,CATMA_146AE9E7-7D20-4907-AD2F-DA49BA0A0334,4,Emotionen der Zuneigung,positiv,223250,Verehrung,"Ich bin gehorsam.
","['Ich', 'bin', 'gehorsam', '.']"
900,,,,,,,ER,positiv,223511,CATMA_076FF0F3-F365-45DB-BED2-C9E43DB8674E,41,Emotionen der Freude,positiv,223290,Freude,"Ich schwebe zwischen Furcht und Hoffnung / daß die ärgsten Buben von den Rebellen so gar höflich und demuthig um Audienz anhalten. Der Himmel helffe / daß ihr Oberhaupt zum Narren / und das andere Volck zum Sclaven wird.
","['Ich', 'schwebe', 'zwischen', 'Furcht', 'und', 'Hoffnung', '/', 'daß', 'die', 'ärgsten', 'Buben', 'von', 'den', 'Rebellen', 'so', 'gar', 'höflich', 'und', 'demuthig', 'um', 'Audienz', 'anhalten', '.', 'Der', 'Himmel', 'helffe', '/', 'daß', 'ihr', 'Oberhaupt', 'zum', 'Narren', '/', 'und', 'das', 'andere', 'Volck', 'zum', 'Sclaven', 'wird', '.']"
901,,,,,,,ER,negativ,223511,CATMA_3A28608A-113E-414F-9913-8220369A971D,41,Emotionen der Angst,negativ,223290,Angst,"Ich schwebe zwischen Furcht und Hoffnung / daß die ärgsten Buben von den Rebellen so gar höflich und demuthig um Audienz anhalten. Der Himmel helffe / daß ihr Oberhaupt zum Narren / und das andere Volck zum Sclaven wird.
","['Ich', 'schwebe', 'zwischen', 'Furcht', 'und', 'Hoffnung', '/', 'daß', 'die', 'ärgsten', 'Buben', 'von', 'den', 'Rebellen', 'so', 'gar', 'höflich', 'und', 'demuthig', 'um', 'Audienz', 'anhalten', '.', 'Der', 'Himmel', 'helffe', '/', 'daß', 'ihr', 'Oberhaupt', 'zum', 'Narren', '/', 'und', 'das', 'andere', 'Volck', 'zum', 'Sclaven', 'wird', '.']"
902,,,,,,,ER,negativ,223713,CATMA_C2B04A5E-9FFE-43E5-ABB8-E95BF6D36FA5,21,Emotionen des Leids,negativ,223587,Leid,"Ihr ExcELLENtz lassen uns dieses in keinen Ungnaden entgelten / daß wir so kühne sind vor derselben Angesichte zu erscheinen.
","['Ihr', 'ExcELLENtz', 'lassen', 'uns', 'dieses', 'in', 'keinen', 'Ungnaden', 'entgelten', '/', 'daß', 'wir', 'so', 'kühne', 'sind', 'vor', 'derselben', 'Angesichte', 'zu', 'erscheinen', '.']"
903,arpaja,,roderigo,,,,ER,negativ,224086,CATMA_A3899651-73EB-4A80-A74B-01FA62589D8E,47,Emotionen des Leids,negativ,223801,Leid,"Wir wissen wohl / daß uns die Gewalt des bißherigen Auffstandes mit dahin gerissen hat / daß wir auch eben dieses Verdachtes könten theilhafftig werden; Allein die meisten werden noch das Gewissen rein behalten haben/ ob sie gleich der euserlichen That wegen möchten verdammlich seyn.
","['Wir', 'wissen', 'wohl', '/', 'daß', 'uns', 'die', 'Gewalt', 'des', 'bißherigen', 'Auffstandes', 'mit', 'dahin', 'gerissen', 'hat', '/', 'daß', 'wir', 'auch', 'eben', 'dieses', 'Verdachtes', 'könten', 'theilhafftig', 'werden', ';', 'Allein', 'die', 'meisten', 'werden', 'noch', 'das', 'Gewissen', 'rein', 'behalten', 'haben/', 'ob', 'sie', 'gleich', 'der', 'euserlichen', 'That', 'wegen', 'möchten', 'verdammlich', 'seyn', '.']"
904,arpaja,,,,,,ER,negativ,224434,CATMA_37AA8AF1-70E8-44AE-8585-28D31F62EC87,28,Emotionen der Angst,negativ,224273,Angst,Wir haben einen Fischer-Knecht zu unserm Oberhaupt annehmen müssen / und nun sehen wir / daß ein rasender Mensch die Freyheit hat / die gantze Stadt zu verwüsten,"['Wir', 'haben', 'einen', 'Fischer-Knecht', 'zu', 'unserm', 'Oberhaupt', 'annehmen', 'müssen', '/', 'und', 'nun', 'sehen', 'wir', '/', 'daß', 'ein', 'rasender', 'Mensch', 'die', 'Freyheit', 'hat', '/', 'die', 'gantze', 'Stadt', 'zu', 'verwüsten']"
905,,arpaja,,,,,ER,Emotionale Bewegtheit,224435,CATMA_6E74E37D-4A74-46C8-93C9-52FECDC0DCBE,18,Emotionale Bewegtheit,Emotionale Bewegtheit,224345,Emotionale Bewegtheit, nun sehen wir / daß ein rasender Mensch die Freyheit hat / die gantze Stadt zu verwüsten.,"['nun', 'sehen', 'wir', '/', 'daß', 'ein', 'rasender', 'Mensch', 'die', 'Freyheit', 'hat', '/', 'die', 'gantze', 'Stadt', 'zu', 'verwüsten', '.']"
906,,,,,,,ER,negativ,224616,CATMA_F910CC01-A54D-4160-9FCD-7BA27799AC0A,31,Emotionen der Ablehnung,negativ,224449,Abscheu,ch muß mich desto mehr schämen / weil ich sein Schwager bin: Allein so nahe die Anverwandschafft ist / so weit bin ich allezeit von seiner itzigen Thorheit entfernet /,"['ch', 'muß', 'mich', 'desto', 'mehr', 'schämen', '/', 'weil', 'ich', 'sein', 'Schwager', 'bin', ':', 'Allein', 'so', 'nahe', 'die', 'Anverwandschafft', 'ist', '/', 'so', 'weit', 'bin', 'ich', 'allezeit', 'von', 'seiner', 'itzigen', 'Thorheit', 'entfernet', '/']"
907,formaggio,,,,,,ER,negativ,224757,CATMA_398BD808-DB51-4396-A57B-438C83479FC2,24,Emotionen des Leids,negativ,224617,Leid,"achl euer ExcELLENtz erbarme sich doch über diese gute Stadt / und verschaffe so viel / daß dem reissenden Thiere möchte Einhalt geschehen.
","['achl', 'euer', 'ExcELLENtz', 'erbarme', 'sich', 'doch', 'über', 'diese', 'gute', 'Stadt', '/', 'und', 'verschaffe', 'so', 'viel', '/', 'daß', 'dem', 'reissenden', 'Thiere', 'möchte', 'Einhalt', 'geschehen', '.']"
908,arpaja,,,,,,ER,negativ,225298,CATMA_52F8B59D-BA1F-4A9E-828C-95D16913802F,15,Emotionen der Angst,negativ,225217,Angst,"Ihr ExcELLENtz geben nur Befehl / daß der rasende Mensch an Ketten geleget wird.
","['Ihr', 'ExcELLENtz', 'geben', 'nur', 'Befehl', '/', 'daß', 'der', 'rasende', 'Mensch', 'an', 'Ketten', 'geleget', 'wird', '.']"
909,formaggio,,,,,,ER,negativ,225520,CATMA_B46F5F1D-D4EA-473C-99C0-0B435E6E87D1,39,Emotionen der Angst,negativ,225310,Angst,"Wir begehren nicht / daß er solte mit einiger Grausamkeit TRACTiret werden: Allein es geschiehet sein bestes / wenn er so weit in Verwahrung genommen wird / daß er weder sich / noch ändern Schaden zufügen kan.
","['Wir', 'begehren', 'nicht', '/', 'daß', 'er', 'solte', 'mit', 'einiger', 'Grausamkeit', 'TRACTiret', 'werden', ':', 'Allein', 'es', 'geschiehet', 'sein', 'bestes', '/', 'wenn', 'er', 'so', 'weit', 'in', 'Verwahrung', 'genommen', 'wird', '/', 'daß', 'er', 'weder', 'sich', '/', 'noch', 'ändern', 'Schaden', 'zufügen', 'kan', '.']"
910,,,,,,,ER,positiv,225982,CATMA_1848034C-6956-422C-9A2F-AA986D17849D,28,Emotionen der Zuneigung,positiv,225851,Verehrung,"Ich bitte nur selbst / man thue dem Menschen keine Gewalt an / der von dem Volcke und auch von dem Hofe so viel Ehre genossen hat.
","['Ich', 'bitte', 'nur', 'selbst', '/', 'man', 'thue', 'dem', 'Menschen', 'keine', 'Gewalt', 'an', '/', 'der', 'von', 'dem', 'Volcke', 'und', 'auch', 'von', 'dem', 'Hofe', 'so', 'viel', 'Ehre', 'genossen', 'hat', '.']"
911,ferrante,,,,,,ER,negativ,226936,CATMA_E135BF60-4C94-4D44-8298-73233A6AE6F5,9,Emotionen des Leids,negativ,226892,Leid,"Ach es hat nie ein schlimmer Ansehn gehabt.
","['Ach', 'es', 'hat', 'nie', 'ein', 'schlimmer', 'Ansehn', 'gehabt', '.']"
912,,,,,,,ER,Emotionale Bewegtheit,227036,CATMA_712841F1-1275-4576-A7B5-B919E3D617DD,7,Emotionale Bewegtheit,Emotionale Bewegtheit,227002,Emotionale Bewegtheit,So last mich doch die Sache wissen,"['So', 'last', 'mich', 'doch', 'die', 'Sache', 'wissen']"
913,ferrante,,,,,,ER,negativ,227153,CATMA_6B1E65A4-F771-4D2A-A69C-48630E9DA8C8,16,Emotionen der Ablehnung,negativ,227049,Abscheu,"Der auffgeblasene Fischer-GENERAL beschuldiget uns / als wäre ihm etwas an seiner Ehre versaget worden.
","['Der', 'auffgeblasene', 'Fischer-GENERAL', 'beschuldiget', 'uns', '/', 'als', 'wäre', 'ihm', 'etwas', 'an', 'seiner', 'Ehre', 'versaget', 'worden', '.']"
914,ferrante,,,,,,ER,negativ,227505,CATMA_8A6054FF-8166-489F-BE67-89E41716BB83,13,Emotionen des Leids,negativ,227428,Leid,"Ach! ihr ExcELLENtz gedencken doch ob ein Hertzog dergleichen erfahren hatl)
","['Ach', '!', 'ihr', 'ExcELLENtz', 'gedencken', 'doch', 'ob', 'ein', 'Hertzog', 'dergleichen', 'erfahren', 'hatl', ')']"
915,ferrante,,,,,,ER,negativ,227731,CATMA_D0078109-3F02-4725-9CC0-C87535453089,40,Emotionen des Leids,negativ,227505,Leid,"daß wir ihm auf öffentlichen Marckte vor allem Volcke die Füsse küssen sollen. Also kommen wir in unserm letzten Elende / und wollen Heber tausend mahl todt seyn / als daß wir in einen unerträglichen Schimpff willigen solten.
","['daß', 'wir', 'ihm', 'auf', 'öffentlichen', 'Marckte', 'vor', 'allem', 'Volcke', 'die', 'Füsse', 'küssen', 'sollen', '.', 'Also', 'kommen', 'wir', 'in', 'unserm', 'letzten', 'Elende', '/', 'und', 'wollen', 'Heber', 'tausend', 'mahl', 'todt', 'seyn', '/', 'als', 'daß', 'wir', 'in', 'einen', 'unerträglichen', 'Schimpff', 'willigen', 'solten', '.']"
916,roderigo,,,,,,ER,negativ,227971,CATMA_345328D1-159A-4DD6-BCDD-B1E4556A4CF7,43,Emotionen der Ablehnung,negativ,227742,Abscheu,"Ey du verfluchter Bube! heist dieses den Frieden gehalten / und soll uns deine Thorheit zur eusersten Schande gereichen? auf! wer ein Adeliches Hertz im Leibe hat / der greiffe zum Gewehr / biß die gifftige Bestie vertilget ist.
","['Ey', 'du', 'verfluchter', 'Bube', '!', 'heist', 'dieses', 'den', 'Frieden', 'gehalten', '/', 'und', 'soll', 'uns', 'deine', 'Thorheit', 'zur', 'eusersten', 'Schande', 'gereichen', '?', 'auf', '!', 'wer', 'ein', 'Adeliches', 'Hertz', 'im', 'Leibe', 'hat', '/', 'der', 'greiffe', 'zum', 'Gewehr', '/', 'biß', 'die', 'gifftige', 'Bestie', 'vertilget', 'ist', '.']"
917,carlo,,,,,,ER,positiv,228078,CATMA_93610CF3-FE6B-415B-AB01-8C8ED092FFE2,18,Emotionen der Zuneigung,positiv,227979,Verehrung,"Wir wollen gehorsam folgen: der Himmel helffe nur / daß wir durch ein Oberhaupt SECUNDiret werden.
","['Wir', 'wollen', 'gehorsam', 'folgen', ':', 'der', 'Himmel', 'helffe', 'nur', '/', 'daß', 'wir', 'durch', 'ein', 'Oberhaupt', 'SECUNDiret', 'werden', '.']"
918,,,,,,,ER,negativ,228667,CATMA_A1F5FB78-CCB8-4C85-B0AD-956B9DC7E3F4,23,Emotionen der Ablehnung,negativ,228542,Abscheu,"Ich habe gedacht / der Fischer-Knecht wil ein Vater des Vaterlandes werden / aber nun ist ein Fantast über die Eyer gesetzt.
","['Ich', 'habe', 'gedacht', '/', 'der', 'Fischer-Knecht', 'wil', 'ein', 'Vater', 'des', 'Vaterlandes', 'werden', '/', 'aber', 'nun', 'ist', 'ein', 'Fantast', 'über', 'die', 'Eyer', 'gesetzt', '.']"
919,,,,,,,ER,negativ,228792,CATMA_D99FE312-76EF-4C80-A539-77335BADC6D2,24,Emotionen der Ablehnung,negativ,228676,Abscheu,"ch halte der Kerl ist von Sinnen kommen / und also wäre es am besten / wenn er im Toll-Hause sein Quartier kriegte.
","['ch', 'halte', 'der', 'Kerl', 'ist', 'von', 'Sinnen', 'kommen', '/', 'und', 'also', 'wäre', 'es', 'am', 'besten', '/', 'wenn', 'er', 'im', 'Toll-Hause', 'sein', 'Quartier', 'kriegte', '.']"
920,tambourino,,,,,,ER,negativ,228904,CATMA_A63E88FC-1CD3-40DA-AAA7-1E9A0ECBCDB6,19,Emotionen der Angst,negativ,228805,Angst,"Doch hat Sanct Velten die gantze Bürgerschafft: noch besessen / daß man sich vor ihm fürchten muß.
","['Doch', 'hat', 'Sanct', 'Velten', 'die', 'gantze', 'Bürgerschafft', ':', 'noch', 'besessen', '/', 'daß', 'man', 'sich', 'vor', 'ihm', 'fürchten', 'muß', '.']"
921,saldo,,,,,,ER,negativ,229033,CATMA_3C42A4AE-23ED-43D3-850B-C9B785FB96D6,22,Emotionen der Angst,negativ,228912,Angst,"Ach weh / er komt dorther marchiret / wir müssen entweichen / oder er schüttet seine gifftige Thorheit auf unsre Köpffe.
","['Ach', 'weh', '/', 'er', 'komt', 'dorther', 'marchiret', '/', 'wir', 'müssen', 'entweichen', '/', 'oder', 'er', 'schüttet', 'seine', 'gifftige', 'Thorheit', 'auf', 'unsre', 'Köpffe', '.']"
922,,,,,,,ER,negativ,229302,CATMA_4154EEAC-3D12-460C-B502-5BECBB52B140,37,Emotionen der Ablehnung,negativ,229125,Abscheu,"Ha! seyd ihr dieselben Schelmen / die mich verrathen wollen / und hab ich den Danck darvon / daß ich euch nicht den ersten Tag die Hälse gebrochen habe ? Höre / was stehstu da?
","['Ha', '!', 'seyd', 'ihr', 'dieselben', 'Schelmen', '/', 'die', 'mich', 'verrathen', 'wollen', '/', 'und', 'hab', 'ich', 'den', 'Danck', 'darvon', '/', 'daß', 'ich', 'euch', 'nicht', 'den', 'ersten', 'Tag', 'die', 'Hälse', 'gebrochen', 'habe', '?', 'Höre', '/', 'was', 'stehstu', 'da', '?']"
923,,,,,,nur auf Sprachebene,ER,positiv,229353,CATMA_2DCE8CC8-05BD-4E51-89BC-2A4ACF006A9C,8,Emotionen der Zuneigung,positiv,229310,Verehrung,"Ihr ExcELLENtz / ich erwarte ihren Befehl.
","['Ihr', 'ExcELLENtz', '/', 'ich', 'erwarte', 'ihren', 'Befehl', '.']"
924,,,,,,nur auf Sprachebene,ER,positiv,229438,CATMA_D3462388-4A92-46AC-9871-7607ABA39881,5,Emotionen der Zuneigung,positiv,229412,Verehrung,"Ich sagte ihr ExcELLENtz.
","['Ich', 'sagte', 'ihr', 'ExcELLENtz', '.']"
925,masaniello,,,,,,ER,negativ,229545,CATMA_F6720936-F845-4E92-A37B-454363A24C7A,19,Emotionen der Ablehnung,negativ,229451,Abscheu,Ha / der Vice-Roy steckt dir im Kopffe: der Hund soll noch diesen Tag an lichten Galgen kommen,"['Ha', '/', 'der', 'Vice-Roy', 'steckt', 'dir', 'im', 'Kopffe', ':', 'der', 'Hund', 'soll', 'noch', 'diesen', 'Tag', 'an', 'lichten', 'Galgen', 'kommen']"
926,masaniello,,,,,,ER,negativ,229616,CATMA_3C315243-F9C8-4B1D-8A9B-36B0E984ABCF,11,Emotionen der Ablehnung,negativ,229548,Abscheu,"und du verfluchter Schelm solst zwey Ellen drunter gehenckt werden.
","['und', 'du', 'verfluchter', 'Schelm', 'solst', 'zwey', 'Ellen', 'drunter', 'gehenckt', 'werden', '.']"
927,,,,Ereignis,,,ER,negativ,229666,CATMA_E482D894-B54A-428D-8D66-4DD8FA97BA5B,9,Emotionen des Leids,negativ,229624,Leid,"Ach Gnade / ich bin ein ehrlicher Bürger.
","['Ach', 'Gnade', '/', 'ich', 'bin', 'ein', 'ehrlicher', 'Bürger', '.']"
928,masaniello,,,,,,ER,negativ,229705,CATMA_DF920939-3478-4A1A-848A-42D218678315_0,5,Emotionen der Ablehnung,negativ,229679,Abscheu,Ein Verräther magstu seyn!,"['Ein', 'Verräther', 'magstu', 'seyn', '!']"
929,masaniello,,,,,,ER,negativ,229911,CATMA_DF920939-3478-4A1A-848A-42D218678315_1,17,Emotionen der Ablehnung,negativ,229830,Abscheu,"Gehstu noch nicht ? das Hertz im Leibe soll dir zerbrechen / wo du langsam bist.
","['Gehstu', 'noch', 'nicht', '?', 'das', 'Hertz', 'im', 'Leibe', 'soll', 'dir', 'zerbrechen', '/', 'wo', 'du', 'langsam', 'bist', '.']"
930,masaniello,,,,,,ER,negativ,229828,CATMA_2059FD33-A299-4C82-AAC9-7558991A4B09,21,Emotionen der Ablehnung,negativ,229706,Abscheu,"geh und sage dem Vice-Roy, er soll bey Vermeidung meiner Ungnade gleich diesen Augenblick kommen / und sich hencken lassen","['geh', 'und', 'sage', 'dem', 'Vice-Roy', ',', 'er', 'soll', 'bey', 'Vermeidung', 'meiner', 'Ungnade', 'gleich', 'diesen', 'Augenblick', 'kommen', '/', 'und', 'sich', 'hencken', 'lassen']"
931,,,,,,,ER,positiv,229984,CATMA_460F828C-63BD-490D-9E84-8721C70D0C40,14,Emotionen der Freude,positiv,229919,Freude,"Ach wie angenehm ist mir der Befehl / daß ich davon lauffen kan.
","['Ach', 'wie', 'angenehm', 'ist', 'mir', 'der', 'Befehl', '/', 'daß', 'ich', 'davon', 'lauffen', 'kan', '.']"
932,,,,,,,ER,negativ,230168,CATMA_6A43F5CC-12A3-4F87-A1CB-07E628F4EFDF,26,Emotionen der Ablehnung,negativ,230008,Abscheu,"Aber du Bernheuterscher Drommel-Schläger / warum verdienstu dein Brodt mit Müßiggehn? schlage mir einen March, oder ich mache dir deinen Schedel zum Kalbfelle.
","['Aber', 'du', 'Bernheuterscher', 'Drommel-Schläger', '/', 'warum', 'verdienstu', 'dein', 'Brodt', 'mit', 'Müßiggehn', '?', 'schlage', 'mir', 'einen', 'March', ',', 'oder', 'ich', 'mache', 'dir', 'deinen', 'Schedel', 'zum', 'Kalbfelle', '.']"
933,tambourino,,,,,nur auf Sprachebene,ER,positiv,230229,CATMA_EBE17588-68F2-41F8-B68C-520040A51961,9,Emotionen der Zuneigung,positiv,230181,Verehrung,"Gnädiger Herr Oberster / sie haben zu befehlen.
","['Gnädiger', 'Herr', 'Oberster', '/', 'sie', 'haben', 'zu', 'befehlen', '.']"
934,,,,,,,ER,negativ,230558,CATMA_8A9CD12B-0DA4-4C17-9ED0-023C98109F45,62,Emotionen der Ablehnung,negativ,230257,Abscheu,"Hund das ist des Vice-Roy sein Leib-stücke / schlage mir einen March, wie ich gerne höre - - du thust mirs zu Trotze / und spielest mir eines von dem Könige in Franckreich - - - je du verfluchter Vogel / siehstu mich nun gar vor den Pabst an? mache mir mein Leibstücke / oder ich wil selber drommeln.
","['Hund', 'das', 'ist', 'des', 'Vice-Roy', 'sein', 'Leib-stücke', '/', 'schlage', 'mir', 'einen', 'March', ',', 'wie', 'ich', 'gerne', 'höre', '-', '-', 'du', 'thust', 'mirs', 'zu', 'Trotze', '/', 'und', 'spielest', 'mir', 'eines', 'von', 'dem', 'Könige', 'in', 'Franckreich', '-', '-', '-', 'je', 'du', 'verfluchter', 'Vogel', '/', 'siehstu', 'mich', 'nun', 'gar', 'vor', 'den', 'Pabst', 'an', '?', 'mache', 'mir', 'mein', 'Leibstücke', '/', 'oder', 'ich', 'wil', 'selber', 'drommeln', '.']"
935,,,masaniello,,,,ER,negativ,230712,CATMA_76E272E5-075A-4F9D-B960-66CD5A4C7FA6,28,Emotionen des Leids,negativ,230571,Leid,"Ich wende meine Kunst an / so weit sich mein Vermögen erstrecket; allein es ist mein Unglück / daß ich das rechte Stücke nicht erfinden kan.
","['Ich', 'wende', 'meine', 'Kunst', 'an', '/', 'so', 'weit', 'sich', 'mein', 'Vermögen', 'erstrecket', ';', 'allein', 'es', 'ist', 'mein', 'Unglück', '/', 'daß', 'ich', 'das', 'rechte', 'Stücke', 'nicht', 'erfinden', 'kan', '.']"
936,,,,,,,ER,negativ,230857,CATMA_88A7B3DB-27ED-4DF2-9951-71611C30FB8A,16,Emotionen der Ablehnung,negativ,230766,Abscheu,"und darnach wil ich deinen Kopff in hundert Stücke schmeissen / gieb her dein Clavicimbel.
","['und', 'darnach', 'wil', 'ich', 'deinen', 'Kopff', 'in', 'hundert', 'Stücke', 'schmeissen', '/', 'gieb', 'her', 'dein', 'Clavicimbel', '.']"
937,flavio,,,,,,ER,Emotionale Bewegtheit,231045,CATMA_DC742D62-8C89-4FE8-B8A3-A0A25A0FB207,7,Emotionale Bewegtheit,Emotionale Bewegtheit,231007,Emotionale Bewegtheit,"Was muß dieser neue Lermen bedeuten?

","['Was', 'muß', 'dieser', 'neue', 'Lermen', 'bedeuten', '?']"
938,roberto,,,,,,ER,negativ,231153,CATMA_D4146AFE-24B7-47C9-954B-E6A8A76CA80D,18,Emotionen der Angst,negativ,231054,Angst,"Ein neues Unglück über Neapolis. Der Oberste rühret selbst die Drommel / wer wil ungehorsam seyn ?
","['Ein', 'neues', 'Unglück', 'über', 'Neapolis', '.', 'Der', 'Oberste', 'rühret', 'selbst', 'die', 'Drommel', '/', 'wer', 'wil', 'ungehorsam', 'seyn', '?']"
939,flavio,,,,,,ER,negativ,231237,CATMA_811EFD55-AFE3-4201-A599-207FB8B07B20_0,16,Emotionen der Angst,negativ,231162,Angst,Er setzt uns auff die Probe / ob wir Lust haben unsere Köpffe zu verlieren.,"['Er', 'setzt', 'uns', 'auff', 'die', 'Probe', '/', 'ob', 'wir', 'Lust', 'haben', 'unsere', 'Köpffe', 'zu', 'verlieren', '.']"
940,flavio,,,,,,ER,negativ,231238,CATMA_811EFD55-AFE3-4201-A599-207FB8B07B20_1,1,Emotionen der Angst,negativ,231236,Angst,".
",['.']
941,masaniello,,,,,,ER,negativ,231313,CATMA_ABBD814F-5EB1-470C-AAD5-425C27B6BA19,14,Emotionen der Ablehnung,negativ,231251,Abscheu,Heran ihr Hunde / wisset ihr nicht / wer euch zu befehlen hat?,"['Heran', 'ihr', 'Hunde', '/', 'wisset', 'ihr', 'nicht', '/', 'wer', 'euch', 'zu', 'befehlen', 'hat', '?']"
942,,,masaniello,,,nur auf Sprachebene,ER,positiv,231363,CATMA_712E2AA2-3505-441B-AA4B-09F65F78B49E,7,Emotionen der Zuneigung,positiv,231323,Verehrung,"Hier sind wir als unterthänige Diener.

","['Hier', 'sind', 'wir', 'als', 'unterthänige', 'Diener', '.']"
943,masaniello,,,,,,ER,negativ,231428,CATMA_A6129114-9C9C-49D7-BEC6-2CEE2FC889D9,6,Emotionen der Ablehnung,negativ,231401,Abscheu,Dir gewiß / du Lumpen-Hund.,"['Dir', 'gewiß', '/', 'du', 'Lumpen-Hund', '.']"
944,roberto,,masaniello,,,nur auf Sprachebene,ER,positiv,231456,CATMA_FBDDFA5A-ED6E-4107-AC60-21B6DD2321F2,4,Emotionen der Zuneigung,positiv,231439,Verehrung,"Wir sind Diener.
","['Wir', 'sind', 'Diener', '.']"
945,,,,,,,ER,negativ,231524,CATMA_16713F55-2C32-4833-85E7-B79C6373B060,12,Emotionen der Ablehnung,negativ,231470,Abscheu,"hr solt wissen / daß ich Macht habe euch zu straffen.
","['hr', 'solt', 'wissen', '/', 'daß', 'ich', 'Macht', 'habe', 'euch', 'zu', 'straffen', '.']"
946,flavio,,masaniello,,,nur auf Sprachebene,ER,positiv,231569,CATMA_2E48A9C2-6941-4639-8224-4637C35B5693,7,Emotionen der Zuneigung,positiv,231533,Verehrung,"Unser Leben steht in seiner Gewalt.
","['Unser', 'Leben', 'steht', 'in', 'seiner', 'Gewalt', '.']"
947,roberto,,,,,,ER,positiv,231648,CATMA_5BC4FA62-E801-4436-9133-F403157487DF,14,Emotionen der Zuneigung,positiv,231579,Verehrung,"Und wir demüthigen uns vor ihm / als vor einem Herren von Neapolis.

","['Und', 'wir', 'demüthigen', 'uns', 'vor', 'ihm', '/', 'als', 'vor', 'einem', 'Herren', 'von', 'Neapolis', '.']"
948,,,,,,,ER,positiv,232104,CATMA_F29D1673-5B53-42A4-B5B8-AE9134D762BD,44,Emotionen der Freude,positiv,231887,Freude,"Da hastu den Lumpen-Quarck / und zum Possen wil ich dich zu einem Fürsten machen. Gleich diesen Augenblick / mache dich nach A versa, und nim diese zwey Zeugen mit / daß sie wissen / wer dich zum Fürsten gemacht hat.
","['Da', 'hastu', 'den', 'Lumpen-Quarck', '/', 'und', 'zum', 'Possen', 'wil', 'ich', 'dich', 'zu', 'einem', 'Fürsten', 'machen', '.', 'Gleich', 'diesen', 'Augenblick', '/', 'mache', 'dich', 'nach', 'A', 'versa', ',', 'und', 'nim', 'diese', 'zwey', 'Zeugen', 'mit', '/', 'daß', 'sie', 'wissen', '/', 'wer', 'dich', 'zum', 'Fürsten', 'gemacht', 'hat', '.']"
949,,,,,,,ER,positiv,232356,CATMA_DC92BA3C-FE70-4A4A-9FED-96D950178B2A,44,Emotionen der Freude,positiv,232151,Freude,"Du solst nicht gehen: du solst eines mit mir sauffen / und solst in der See mit mir baden / und aus deiner Drommel müssen wir des Königes Gesundheit sauffen. Fort! wer mir nicht folgt / der ist des Todes.
","['Du', 'solst', 'nicht', 'gehen', ':', 'du', 'solst', 'eines', 'mit', 'mir', 'sauffen', '/', 'und', 'solst', 'in', 'der', 'See', 'mit', 'mir', 'baden', '/', 'und', 'aus', 'deiner', 'Drommel', 'müssen', 'wir', 'des', 'Königes', 'Gesundheit', 'sauffen', '.', 'Fort', '!', 'wer', 'mir', 'nicht', 'folgt', '/', 'der', 'ist', 'des', 'Todes', '.']"
950,masaniello,,,,,,ER,negativ,232812,CATMA_948FAF16-6D14-4417-A50A-62E4D896CB90,12,Emotionen der Ablehnung,negativ,232749,Abscheu,"Du Lotter-Bube / wer heist dich auff der Gassen herum lauffen?
","['Du', 'Lotter-Bube', '/', 'wer', 'heist', 'dich', 'auff', 'der', 'Gassen', 'herum', 'lauffen', '?']"
951,,,,,,,ER,negativ,233425,CATMA_68A623E0-7F1C-4F54-B3E7-E3F91EEADAA3,35,Emotionen der Ablehnung,negativ,233235,Abscheu,"Wo wilstu hinlauffen? Weistu nicht / daß ich Pabst bin / und daß ich deinen Schabehälsichten PRAELAten selber befehlen kan ? O du Schwein-Kopff / daß ich dir nicht den Bart außriuffen soll.
","['Wo', 'wilstu', 'hinlauffen', '?', 'Weistu', 'nicht', '/', 'daß', 'ich', 'Pabst', 'bin', '/', 'und', 'daß', 'ich', 'deinen', 'Schabehälsichten', 'PRAELAten', 'selber', 'befehlen', 'kan', '?', 'O', 'du', 'Schwein-Kopff', '/', 'daß', 'ich', 'dir', 'nicht', 'den', 'Bart', 'außriuffen', 'soll', '.']"
