,Unnamed: 0.1,Unnamed: 0.1.1,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,genre,subgenre,date,pre1_base_polarity,pre1_main_emotion_class
77,1081,1081,GerDracor/uhland-ludwig-der-bayer.xml,"Durch blut'ge Schlachten, Kerker, Kirchenfluch,
              Und mit uns lernten unsre Völker sich
              Verkennen, hassen und bekämpfen, sie,
              Die einem Stamm entsprossen sind gleich uns,
              Die alle deutschen Bluts Genossen sind.",699,963,character_speech,5,2,,LUDWIG.,#ludwig,364.0,MALE,abhorrence,schauspiel,,,negative,emotions of rejection
79,1083,1083,GerDracor/uhland-ludwig-der-bayer.xml,"Das Herz nur kann uns retten, das uns stets,
              Wann wir zum Kampfe schritten, Warnung gab,
              Das oft die Schlacht noch dann vereitelte,
              Wann Heer dem Heere schon die Stirne bot.",1152,1367,character_speech,5,2,,LUDWIG.,#ludwig,364.0,MALE,love,schauspiel,,,positive,emotions of affection
82,1086,1086,GerDracor/uhland-ludwig-der-bayer.xml,O hättest du es längst von mir begehrt!,1704,1743,character_speech,5,2,,LUDWIG.,#ludwig,364.0,MALE,love,schauspiel,,,positive,emotions of affection
84,1088,1088,GerDracor/uhland-ludwig-der-bayer.xml,"
              Das ist mehr als Traum;
              Es steht mir wahr und wirklich vor dem Geist,
              Und wie es vor mir steht, verkünd ich dir's:
              Das Reich mit allen Rechten, allen Würden,
              Wir sollen's beide haben als ein Mann
               Und als ein Mann uns wider jeden setzen,
              Der unser einem feindlich sich erweist;
              Wir sollen Brüder heißen und als Brüder
              Uns halten; in dem Siegel unsrer Macht
              Soll beider Name sich verschlingen, und
              Wir selbst auch sollen fest verflochten sein
              Und ungeschieden, bis der Tod uns trennt,
              Und noch im Tode nehm ein Grab uns auf!",0,706,character_speech,5,2,,LUDWIG.,#ludwig,366.0,MALE,joy,schauspiel,,,positive,emotions of pleasure
85,1089,1089,GerDracor/uhland-ludwig-der-bayer.xml,"Die Krone, Friedrich, die du mir gebracht,
              Ich setze sie auf dein geweihtes Haupt.",721,817,character_speech,5,2,,LUDWIG.,#ludwig,366.0,MALE,"admiration, reverence",schauspiel,,,positive,emotions of affection
86,1090,1090,GerDracor/uhland-ludwig-der-bayer.xml,Er krönt Friedrich.,0,19,stage_direction,5,2,speech_part,,#ludwig,366.0,MALE,"admiration, reverence",schauspiel,,,positive,emotions of affection
87,1091,1091,GerDracor/uhland-ludwig-der-bayer.xml,"
              Die Stund ist heilig.",0,36,character_speech,5,2,,LUDWIG.,#ludwig,366.0,MALE,"admiration, reverence",schauspiel,,,positive,emotions of affection
88,1092,1092,GerDracor/uhland-ludwig-der-bayer.xml,"Unser großer Ahn,
              Der königliche Rudolf, schaut hernieder
              Und segnet uns, und hier in diesen Kindern
              Grüßt freudig uns das werdende Geschlecht.",37,222,character_speech,5,2,,LUDWIG.,#ludwig,366.0,MALE,joy,schauspiel,,,positive,emotions of pleasure
89,1093,1093,GerDracor/uhland-ludwig-der-bayer.xml,Ich faß es nicht.,0,17,character_speech,5,2,,FRIEDRICH.,#friedrich,367.0,MALE,being moved,schauspiel,,,being moved,being moved
90,1094,1094,GerDracor/uhland-ludwig-der-bayer.xml,"
              Jetzt bin ich hochgemut,
              Jetzt bin ich stark, jetzt führ ich selbst mein Heer
              Gen Brandenburg und bin des Siegs gewiß.",0,161,character_speech,5,2,,LUDWIG.,#ludwig,368.0,MALE,joy,schauspiel,,,positive,emotions of pleasure
91,1095,1095,GerDracor/uhland-ludwig-der-bayer.xml,"Dir, Bruder, übergeb ich unterdes
              Die Pflege meiner Kinder, meines Landes.",176,264,character_speech,5,2,,LUDWIG.,#ludwig,368.0,MALE,"admiration, reverence",schauspiel,,,positive,emotions of affection
94,1098,1098,GerDracor/uhland-ludwig-der-bayer.xml,Und lächeln wird sein finstres Angesicht.,644,685,character_speech,5,2,,LUDWIG.,#ludwig,368.0,MALE,Schadenfreude,schauspiel,,,positive,emotions of pleasure
95,1099,1099,GerDracor/uhland-ludwig-der-bayer.xml,"
              Ich frage nicht mehr, ob es möglich ist,
              Ob im feindseligen Treiben dieser Erde
              So herrlicher Entschluß bestehen kann.",0,161,character_speech,5,2,,FRIEDRICH.,#friedrich,369.0,MALE,joy,schauspiel,,,positive,emotions of pleasure
96,1100,1100,GerDracor/uhland-ludwig-der-bayer.xml,"Genug, es ist in dieser großen Stunde,
              Es lebt in diesem hehren Augenblick,
              Ich fühl's und werfe mich an deine Brust.",176,321,character_speech,5,2,,FRIEDRICH.,#friedrich,369.0,MALE,love,schauspiel,,,positive,emotions of affection
97,1101,1101,GerDracor/uhland-ludwig-der-bayer.xml,Sie umarmen sich.,0,17,stage_direction,5,2,speech_part,,#friedrich,369.0,MALE,joy,schauspiel,,,positive,emotions of pleasure
98,1102,1102,GerDracor/uhland-ludwig-der-bayer.xml,Die Knaben drängen sich mit Zeichen der Freude an sie.,18,72,stage_direction,5,2,speech_part,,#friedrich,369.0,MALE,joy,schauspiel,,,positive,emotions of pleasure
99,1103,1103,GerDracor/uhland-ludwig-der-bayer.xml,"
              In dieser innigen Umarmung sei
              Auf ewig ausgesöhnt der Bruderkrieg,
              Der uns entzweit hat und das deutsche Volk!",0,154,character_speech,5,2,,LUDWIG.,#ludwig,370.0,MALE,friendship,schauspiel,,,positive,emotions of affection
4,3310,3310,GerDracor/klinger-simsone-grisaldo.xml,"Ich schmiß sie zusammen in ein
              Loch.",46,96,character_speech,5,3,,MALVIZINO.,#malvizino,909.0,MALE,abhorrence,schauspiel,,,negative,emotions of rejection
5,3311,3311,GerDracor/klinger-simsone-grisaldo.xml,"Das ist's nicht, Malvizino, was mein Herz bewegt.",0,49,character_speech,5,3,,KÖNIG.,#koenig,910.0,MALE,being moved,schauspiel,,,being moved,being moved
6,3312,3312,GerDracor/klinger-simsone-grisaldo.xml,Ach ganz andre Gefühle!,50,73,character_speech,5,3,,KÖNIG.,#koenig,910.0,MALE,being moved,schauspiel,,,being moved,being moved
8,3314,3314,GerDracor/klinger-simsone-grisaldo.xml,Und ich um seinen Hals von neuem fallen!,100,140,character_speech,5,3,,KÖNIG.,#koenig,910.0,MALE,love,schauspiel,,,positive,emotions of affection
12,3318,3318,GerDracor/klinger-simsone-grisaldo.xml,Laß mich verschnaufen!,233,255,character_speech,5,3,,KÖNIG.,#koenig,910.0,MALE,being moved,schauspiel,,,being moved,being moved
14,3320,3320,GerDracor/klinger-simsone-grisaldo.xml,"Wie
              das all getilgt ist, wie ich all ihr Vorhaben vergaß, und nur er!",272,355,character_speech,5,3,,KÖNIG.,#koenig,910.0,MALE,suffering,schauspiel,,,negative,emotions of suffering and empathy
15,3321,3321,GerDracor/klinger-simsone-grisaldo.xml,"– Ihn blenden, Gott
              im Himmel, kann ich mir vergeben, mich solchen Leuten überlassen zu haben!",356,464,character_speech,5,3,,KÖNIG.,#koenig,910.0,MALE,abhorrence,schauspiel,,,negative,emotions of rejection
20,3326,3326,GerDracor/klinger-simsone-grisaldo.xml,Ha wenn ich nur die Könige sähe!,27,59,character_speech,5,3,,MALVIZINO.,#malvizino,911.0,MALE,joy,schauspiel,,,positive,emotions of pleasure
21,3327,3327,GerDracor/klinger-simsone-grisaldo.xml,"Wenn ich sie nur krönen
              dürfte.",60,105,character_speech,5,3,,MALVIZINO.,#malvizino,911.0,MALE,"admiration, reverence",schauspiel,,,positive,emotions of affection
23,3329,3329,GerDracor/klinger-simsone-grisaldo.xml,"– Ach Herz, mein Herz, wie reich, wie neu, wie voll
              die Welt, wie lieb um mich.",33,126,character_speech,5,3,,KÖNIG.,#koenig,912.0,MALE,love,schauspiel,,,positive,emotions of affection
26,3332,3332,GerDracor/klinger-simsone-grisaldo.xml,"Schweigen beide, und Ausdruck des
              stärksten Gefühls der Wiedererkennung, der Liebe.",46,143,stage_direction,5,3,speech_part,,#koenig,912.0,MALE,love,schauspiel,,,positive,emotions of affection
27,3333,3333,GerDracor/klinger-simsone-grisaldo.xml,"immer an seinem Hals, ihn küssend und herzend.",0,46,stage_direction,5,3,speech_part,,#koenig,913.0,MALE,love,schauspiel,,,positive,emotions of affection
28,3334,3334,GerDracor/klinger-simsone-grisaldo.xml,Fühl ich  wieder schlagen dein Herz an meinem!,0,46,character_speech,5,3,,KÖNIG,#koenig,913.0,MALE,love,schauspiel,,,positive,emotions of affection
29,3335,3335,GerDracor/klinger-simsone-grisaldo.xml,"Fühl ich wieder Leben
              und Liebe übergehen aus deiner Brust in meine!",47,129,character_speech,5,3,,KÖNIG,#koenig,913.0,MALE,love,schauspiel,,,positive,emotions of affection
32,3338,3338,GerDracor/klinger-simsone-grisaldo.xml,"Ich fühl in dir, und habe Stärke von dir.",0,41,character_speech,5,3,,KÖNIG.,#koenig,915.0,MALE,love,schauspiel,,,positive,emotions of affection
33,3339,3339,GerDracor/klinger-simsone-grisaldo.xml,"Denn ich fühle dein Herz wieder so ungestüm
              schlagen an dem meinen wie sonst.",42,133,character_speech,5,3,,KÖNIG.,#koenig,915.0,MALE,being moved,schauspiel,,,being moved,being moved
34,3340,3340,GerDracor/klinger-simsone-grisaldo.xml,"Erkennt mich als Euren Treuen, der ich immer war.",0,49,character_speech,5,3,,GRISALDO.,#grisaldo,916.0,MALE,"admiration, reverence",schauspiel,,,positive,emotions of affection
36,3342,3342,GerDracor/klinger-simsone-grisaldo.xml,Edler Mensch!,16,29,character_speech,5,3,,KÖNIG.,#koenig,917.0,MALE,"admiration, reverence",schauspiel,,,positive,emotions of affection
39,3345,3345,GerDracor/klinger-simsone-grisaldo.xml,Wie lohn ich dir?,143,160,character_speech,5,3,,KÖNIG.,#koenig,917.0,MALE,anger,schauspiel,,,negative,emotions of rejection
40,3346,3346,GerDracor/klinger-simsone-grisaldo.xml,"Du hast mich errettet,
              von neuem errettet!",161,217,character_speech,5,3,,KÖNIG.,#koenig,917.0,MALE,joy,schauspiel,,,positive,emotions of pleasure
41,3347,3347,GerDracor/klinger-simsone-grisaldo.xml,Mit Eurer Liebe.,0,16,character_speech,5,3,,GRISALDO.,#grisaldo,918.0,MALE,love,schauspiel,,,positive,emotions of affection
42,3348,3348,GerDracor/klinger-simsone-grisaldo.xml,Du hattest sie immer.,0,21,character_speech,5,3,,KÖNIG.,#koenig,919.0,MALE,love,schauspiel,,,positive,emotions of affection
44,3350,3350,GerDracor/klinger-simsone-grisaldo.xml,"Es waren finstre undeutbare Bilder
              vor meine Seele getreten, ich war krank.",48,137,character_speech,5,3,,KÖNIG.,#koenig,919.0,MALE,suffering,schauspiel,,,negative,emotions of suffering and empathy
45,3351,3351,GerDracor/klinger-simsone-grisaldo.xml,"Ich merk, daß der Mensch Rückfälle haben
              kann, die ihn auf eine Zeit ganz vernichten.",138,237,character_speech,5,3,,KÖNIG.,#koenig,919.0,MALE,suffering,schauspiel,,,negative,emotions of suffering and empathy
46,3352,3352,GerDracor/klinger-simsone-grisaldo.xml,Wie konnte mein Geist bleiben?,238,268,character_speech,5,3,,KÖNIG.,#koenig,919.0,MALE,being moved,schauspiel,,,being moved,being moved
47,3353,3353,GerDracor/klinger-simsone-grisaldo.xml,"Die Welt
              war leer, mein Herz klang nicht.",269,324,character_speech,5,3,,KÖNIG.,#koenig,919.0,MALE,suffering,schauspiel,,,negative,emotions of suffering and empathy
48,3354,3354,GerDracor/klinger-simsone-grisaldo.xml,"Hatte keine Brust, mich hinein zu verhüllen, fand
              nirgends nichts.",325,405,character_speech,5,3,,KÖNIG.,#koenig,919.0,MALE,suffering,schauspiel,,,negative,emotions of suffering and empathy
52,3358,3358,GerDracor/klinger-simsone-grisaldo.xml,"Gott verzeih's ihnen, und mir, daß
              ich dich verkannte, und verzeih du mir!",95,183,character_speech,5,3,,KÖNIG.,#koenig,919.0,MALE,suffering,schauspiel,,,negative,emotions of suffering and empathy
53,3359,3359,GerDracor/klinger-simsone-grisaldo.xml,Und ach!,184,192,character_speech,5,3,,KÖNIG.,#koenig,919.0,MALE,suffering,schauspiel,,,negative,emotions of suffering and empathy
54,3360,3360,GerDracor/klinger-simsone-grisaldo.xml,Ihr brecht in Tränen aus.,0,25,character_speech,5,3,,GRISALDO.,#grisaldo,920.0,MALE,suffering,schauspiel,,,negative,emotions of suffering and empathy
56,3362,3362,GerDracor/klinger-simsone-grisaldo.xml,"Warum verhehlen das Gefühl Eures Herzens, das tausendfach leidet mit dem
              Zusammenpressen und Zusammenhalten –",103,226,character_speech,5,3,,GRISALDO.,#grisaldo,920.0,MALE,suffering,schauspiel,,,negative,emotions of suffering and empathy
58,3364,3364,GerDracor/klinger-simsone-grisaldo.xml,"Mir ist zu wohl, mir ist zu gut, mir ist's zu neu.",5,55,character_speech,5,3,,KÖNIG.,#koenig,921.0,MALE,being moved,schauspiel,,,being moved,being moved
60,3366,3366,GerDracor/klinger-simsone-grisaldo.xml,"Laßt uns handlen, wir sind warm dazu.",0,37,character_speech,5,3,,GRISALDO.,#grisaldo,922.0,MALE,joy,schauspiel,,,positive,emotions of pleasure
61,3367,3367,GerDracor/klinger-simsone-grisaldo.xml,"Und ein seliger Tag schließe sich an den
              andern.",38,100,character_speech,5,3,,GRISALDO.,#grisaldo,922.0,MALE,joy,schauspiel,,,positive,emotions of pleasure
63,3369,3369,GerDracor/klinger-simsone-grisaldo.xml,"O Grisaldo, der du immer warst, da ich nichts war!",0,50,character_speech,5,3,,KÖNIG.,#koenig,923.0,MALE,love,schauspiel,,,positive,emotions of affection
66,3372,3372,GerDracor/klinger-simsone-grisaldo.xml,"Ihr liebtet mich und liebt mich, Eure Wünsche waren ewig die meinen.",17,85,character_speech,5,3,,GRISALDO.,#grisaldo,924.0,MALE,love,schauspiel,,,positive,emotions of affection
67,3373,3373,GerDracor/klinger-simsone-grisaldo.xml,"Kommt, ich will Euch zu neuen Szenen führen, die Eurem liebenden Herzen Nahrung sind.",100,185,character_speech,5,3,,GRISALDO.,#grisaldo,924.0,MALE,love,schauspiel,,,positive,emotions of affection
70,3376,3376,GerDracor/klinger-simsone-grisaldo.xml,Die Erinnerung ist ihnen Strafe genug.,0,38,character_speech,5,3,,GRISALDO.,#grisaldo,926.0,MALE,suffering,schauspiel,,,negative,emotions of suffering and empathy
71,3377,3377,GerDracor/klinger-simsone-grisaldo.xml,"Nur aus meinen Augen, wenn du mir wohlwillst.",0,45,character_speech,5,3,,KÖNIG.,#koenig,927.0,MALE,love,schauspiel,,,positive,emotions of affection
74,3380,3380,GerDracor/klinger-simsone-grisaldo.xml,"Lehre mich leben, Edler!",0,24,character_speech,5,3,,KÖNIG.,#koenig,929.0,MALE,"admiration, reverence",schauspiel,,,positive,emotions of affection
79,3385,3385,GerDracor/klinger-simsone-grisaldo.xml,"Bergauf, bergab, und immer noch Zeit, ins Tal zu stürzen, und an
              der Klippe zu zerschmettern.",19,126,character_speech,5,3,,TRUFFALDINO.,#truffaldino,931.0,MALE,suffering,schauspiel,,,negative,emotions of suffering and empathy
80,3386,3386,GerDracor/klinger-simsone-grisaldo.xml,"Was das Schreien, Winslen und Freude gegeneinander ist.",127,182,character_speech,5,3,,TRUFFALDINO.,#truffaldino,931.0,MALE,joy,schauspiel,,,positive,emotions of pleasure
81,3387,3387,GerDracor/klinger-simsone-grisaldo.xml,Und mir gefällt's so.,197,218,character_speech,5,3,,TRUFFALDINO.,#truffaldino,931.0,MALE,joy,schauspiel,,,positive,emotions of pleasure
83,3389,3389,GerDracor/klinger-simsone-grisaldo.xml,Er ist ein Narr!,246,262,character_speech,5,3,,TRUFFALDINO.,#truffaldino,931.0,MALE,anger,schauspiel,,,negative,emotions of rejection
85,3391,3391,GerDracor/klinger-simsone-grisaldo.xml,"Der alte Fernando heult
              zum Himmel, und moralisiert.",354,420,character_speech,5,3,,TRUFFALDINO.,#truffaldino,931.0,MALE,suffering,schauspiel,,,negative,emotions of suffering and empathy
86,3392,3392,GerDracor/klinger-simsone-grisaldo.xml,Lilla lacht und weint in einem Atem.,421,457,character_speech,5,3,,TRUFFALDINO.,#truffaldino,931.0,MALE,suffering,schauspiel,,,negative,emotions of suffering and empathy
88,3394,3394,GerDracor/klinger-simsone-grisaldo.xml,"Die Sarazenenprinzessin ist den Weibern der Pfahl im Fleisch, und
              Grisaldo, den Prätendenten, teilt die Rollen aus, und sie erfreuen sich.",510,662,character_speech,5,3,,TRUFFALDINO.,#truffaldino,931.0,MALE,joy,schauspiel,,,positive,emotions of pleasure
89,3395,3395,GerDracor/klinger-simsone-grisaldo.xml,"Mir ist alles
              recht.",663,697,character_speech,5,3,,TRUFFALDINO.,#truffaldino,931.0,MALE,joy,schauspiel,,,positive,emotions of pleasure
90,3396,3396,GerDracor/klinger-simsone-grisaldo.xml,Von mir reden sie gar nicht.,698,726,character_speech,5,3,,TRUFFALDINO.,#truffaldino,931.0,MALE,being moved,schauspiel,,,being moved,being moved
91,3397,3397,GerDracor/klinger-simsone-grisaldo.xml,Entweder bin ich zu groß oder zu klein.,727,766,character_speech,5,3,,TRUFFALDINO.,#truffaldino,931.0,MALE,being moved,schauspiel,,,being moved,being moved
92,3398,3398,GerDracor/klinger-simsone-grisaldo.xml,"Ich bin
              also Truffaldino wie vor?",767,814,character_speech,5,3,,TRUFFALDINO.,#truffaldino,931.0,MALE,being moved,schauspiel,,,being moved,being moved
97,3403,3403,GerDracor/klinger-simsone-grisaldo.xml,"Ich denk so viel Gnade beim König zu erhalten, und
              will denn im Lande herumziehen, und jedem zurufen, Mensch, baue dein Gärtchen und
              bleib in der gezogenen Linie, außerhalb ist Sturm und Wind.",1314,1534,character_speech,5,3,,TRUFFALDINO.,#truffaldino,931.0,MALE,joy,schauspiel,,,positive,emotions of pleasure
98,3404,3404,GerDracor/klinger-simsone-grisaldo.xml,"Die Infantin will eine
              Maskerade angestellt haben, und ich will mich zu einem Narren ausputzen, und mich mit
              meinem Loswort insinuieren.",1535,1699,character_speech,5,3,,TRUFFALDINO.,#truffaldino,931.0,MALE,anger,schauspiel,,,negative,emotions of rejection
1,1853,1853,GerDracor/krueger-die-geistlichen-auf-dem-lande.xml,"läuft auf Tempelstolzen zu, und reißt ihn beym Arme von der Frau von Birkenhayn
              weg.",0,98,stage_direction,3,13,speech_part,,#brigitte,697.0,FEMALE,abhorrence,schauspiel,ST,1743.0,negative,emotions of rejection
2,1854,1854,GerDracor/krueger-die-geistlichen-auf-dem-lande.xml,Betrüger!,0,9,character_speech,3,13,,BRIGITTE,#brigitte,697.0,FEMALE,anger,schauspiel,ST,1743.0,negative,emotions of rejection
3,1855,1855,GerDracor/krueger-die-geistlichen-auf-dem-lande.xml,"habt ihr so gar euer Versprechen vergessen, daß ihr, ohne an mich noch im
              geringsten zu gedenken, euch schon um eine andre Braut bewerbet?",10,162,character_speech,3,13,,BRIGITTE,#brigitte,697.0,FEMALE,love,schauspiel,ST,1743.0,positive,emotions of affection
4,1856,1856,GerDracor/krueger-die-geistlichen-auf-dem-lande.xml,Weib!,0,5,character_speech,3,13,,TEMPELSTOLZ.,#tempelstolz,698.0,MALE,anger,schauspiel,ST,1743.0,negative,emotions of rejection
5,1857,1857,GerDracor/krueger-die-geistlichen-auf-dem-lande.xml,"was wollt ihr, seyd ihr rasend?",6,37,character_speech,3,13,,TEMPELSTOLZ.,#tempelstolz,698.0,MALE,anger,schauspiel,ST,1743.0,negative,emotions of rejection
7,1859,1859,GerDracor/krueger-die-geistlichen-auf-dem-lande.xml,"Du kennst mich nicht, gewissenloser Betrüger?",0,45,character_speech,3,13,,BRIGITTE.,#brigitte,699.0,FEMALE,abhorrence,schauspiel,ST,1743.0,negative,emotions of rejection
13,1865,1865,GerDracor/krueger-die-geistlichen-auf-dem-lande.xml,Himmel!,0,7,character_speech,3,13,,FRAU VON BIRKENHAYN.,#frau_von_birkenhayn,701.0,FEMALE,being moved,schauspiel,ST,1743.0,being moved,being moved
14,1866,1866,GerDracor/krueger-die-geistlichen-auf-dem-lande.xml,"was lässest du mich für Bosheiten an Männern entdecken, die ich für die
              Stützen meines Glaubens abergläubisch verehret, und die mich dafür so undankbar
              betrogen haben?",8,203,character_speech,3,13,,FRAU VON BIRKENHAYN.,#frau_von_birkenhayn,701.0,FEMALE,abhorrence,schauspiel,ST,1743.0,negative,emotions of rejection
8,379,379,GerDracor/moritz-blunt-oder-der-gast.xml,"ich bitte dich um Gotteswillen, mach
            auf!",48,101,character_speech,1,5,,Gert.,#gertrude,118.0,FEMALE,fear,schauspiel,,1781.0,negative,emotions of anxiety
11,382,382,GerDracor/moritz-blunt-oder-der-gast.xml,"Ach Blunt, Blunt mach auf!",0,26,character_speech,1,5,,Gert.,#gertrude,120.0,FEMALE,fear,schauspiel,,1781.0,negative,emotions of anxiety
15,386,386,GerDracor/moritz-blunt-oder-der-gast.xml,"(erwacht, und indem er seine Augen aufschlägt, sagt er mit zitternder
            Stimme:)",0,90,stage_direction,1,5,speech_part,,#der_fremde,123.0,MALE,suffering,schauspiel,,1781.0,negative,emotions of suffering and empathy
16,387,387,GerDracor/moritz-blunt-oder-der-gast.xml,Mein Vater!,0,11,character_speech,1,5,,Der Fremde.,#der_fremde,123.0,MALE,being moved,schauspiel,,1781.0,being moved,being moved
20,391,391,GerDracor/moritz-blunt-oder-der-gast.xml,"(er kämpft noch mit sich selber – seine
              Hand bewegt sich konvulsivisch hin und her – er will dem Fremden das Messer an die
              Gurgel setzen.",0,165,stage_direction,1,5,inner_speech,,#blunt,124.0,MALE,being moved,schauspiel,,1781.0,being moved,being moved
23,394,394,GerDracor/moritz-blunt-oder-der-gast.xml,O mein Vater!,0,13,character_speech,1,5,,Der Fr.,#der_fremde,125.0,MALE,being moved,schauspiel,,1781.0,being moved,being moved
26,397,397,GerDracor/moritz-blunt-oder-der-gast.xml,"Ach, Blunt, um Gotteswillen!",0,28,character_speech,1,5,,Gert.,#gertrude,126.0,FEMALE,fear,schauspiel,,1781.0,negative,emotions of anxiety
29,400,400,GerDracor/moritz-blunt-oder-der-gast.xml,"Hinweg, verfluchtes Messer!",0,27,character_speech,1,5,,Blunt.,#blunt,127.0,MALE,abhorrence,schauspiel,,1781.0,negative,emotions of rejection
32,403,403,GerDracor/moritz-blunt-oder-der-gast.xml, Dank!,0,6,character_speech,1,5,,Blunt.,#blunt,127.0,MALE,joy,schauspiel,,1781.0,positive,emotions of pleasure
33,404,404,GerDracor/moritz-blunt-oder-der-gast.xml,Dank!,7,12,character_speech,1,5,,Blunt.,#blunt,127.0,MALE,joy,schauspiel,,1781.0,positive,emotions of pleasure
34,405,405,GerDracor/moritz-blunt-oder-der-gast.xml,Dank!,13,18,character_speech,1,5,,Blunt.,#blunt,127.0,MALE,joy,schauspiel,,1781.0,positive,emotions of pleasure
35,406,406,GerDracor/moritz-blunt-oder-der-gast.xml,"dir, Gertrude, ich hab' überwunden!",19,54,character_speech,1,5,,Blunt.,#blunt,127.0,MALE,joy,schauspiel,,1781.0,positive,emotions of pleasure
41,412,412,GerDracor/moritz-blunt-oder-der-gast.xml,(springt auf und fällt Blunt mit Schluchzen um den Hals.),0,57,stage_direction,1,5,speech_part,,#der_fremde,128.0,MALE,suffering,schauspiel,,1781.0,negative,emotions of suffering and empathy
42,413,413,GerDracor/moritz-blunt-oder-der-gast.xml,O mein Vater!,0,13,character_speech,1,5,,Der Fr.,#der_fremde,128.0,MALE,being moved,schauspiel,,1781.0,being moved,being moved
43,414,414,GerDracor/moritz-blunt-oder-der-gast.xml,mein Vater!,14,25,character_speech,1,5,,Der Fr.,#der_fremde,128.0,MALE,being moved,schauspiel,,1781.0,being moved,being moved
44,415,415,GerDracor/moritz-blunt-oder-der-gast.xml,"O junger Mann – du kannst mich Vater nennen, da ich im Begriff war, dein Mörder zu
            werden.",0,102,character_speech,1,5,,Blunt.,#blunt,129.0,MALE,despair,schauspiel,,1781.0,negative,emotions of anxiety
46,417,417,GerDracor/moritz-blunt-oder-der-gast.xml,tausend Dank!,124,137,character_speech,1,5,,Blunt.,#blunt,129.0,MALE,joy,schauspiel,,1781.0,positive,emotions of pleasure
47,418,418,GerDracor/moritz-blunt-oder-der-gast.xml,daß Sie erwacht sind!,138,159,character_speech,1,5,,Blunt.,#blunt,129.0,MALE,joy,schauspiel,,1781.0,positive,emotions of pleasure
48,419,419,GerDracor/moritz-blunt-oder-der-gast.xml,"– Ach, Gertrude, wie
            leicht ist mir auf einmal mein Herz!",160,229,character_speech,1,5,,Blunt.,#blunt,129.0,MALE,joy,schauspiel,,1781.0,positive,emotions of pleasure
52,423,423,GerDracor/moritz-blunt-oder-der-gast.xml,"– o wäre jetzt mein Bruder
            hier, sieh, Gertrude, alles wollt' ich ihm vergeben – ich wollte – in diesem Augenblick
            wollt' ich mich mit ihm versöhnen!",352,525,character_speech,1,5,,Blunt.,#blunt,129.0,MALE,love,schauspiel,,1781.0,positive,emotions of affection
54,425,425,GerDracor/moritz-blunt-oder-der-gast.xml,"(umarmt, nach der Reihe, Blunt, Gertruden und Adelheid.)",0,56,stage_direction,1,5,speech_part,,#der_fremde,131.0,MALE,joy,schauspiel,,1781.0,positive,emotions of pleasure
55,426,426,GerDracor/moritz-blunt-oder-der-gast.xml,Mein Vater!,0,11,character_speech,1,5,,Der Fr.,#der_fremde,131.0,MALE,being moved,schauspiel,,1781.0,being moved,being moved
61,432,432,GerDracor/moritz-blunt-oder-der-gast.xml,"Sieh, Gertrude, welche himmlische Güte!",0,39,character_speech,1,5,,Blunt.,#blunt,132.0,MALE,"admiration, reverence",schauspiel,,1781.0,positive,emotions of affection
62,433,433,GerDracor/moritz-blunt-oder-der-gast.xml,"– er war unser Gast, und ich wollt' ihn im
            Schlaf ermorden – mein Blut und meine Thränen hätten die Sünde nicht wegwaschen können,
            wenn ich's gethan hätte.",40,219,character_speech,1,5,,Blunt.,#blunt,132.0,MALE,suffering,schauspiel,,1781.0,negative,emotions of suffering and empathy
68,439,439,GerDracor/moritz-blunt-oder-der-gast.xml,"Er hat genug geschlafen, Adelheid – es war gut, daß er aufwachte – Komm, Adelheid, komm
            auf meinen Schooß, und küsse mich!",0,134,character_speech,1,5,,Blunt.,#blunt,135.0,MALE,love,schauspiel,,1781.0,positive,emotions of affection
70,441,441,GerDracor/moritz-blunt-oder-der-gast.xml,"Ja, meine Tochter, ja!",0,22,character_speech,1,5,,Blunt.,#blunt,137.0,MALE,joy,schauspiel,,1781.0,positive,emotions of pleasure
71,442,442,GerDracor/moritz-blunt-oder-der-gast.xml,Aber wollen Sie auch dem Onkel und Marianen gut seyn?,0,53,character_speech,1,5,,Adelh.,#adelheid,138.0,FEMALE,friendship,schauspiel,,1781.0,positive,emotions of affection
72,443,443,GerDracor/moritz-blunt-oder-der-gast.xml,"Auch das will ich, Adelheid, Gertruden, dir, meinem Bruder, meinen Feinden, allen
            Menschen will ich gut seyn!",0,121,character_speech,1,5,,Blunt.,#blunt,139.0,MALE,friendship,schauspiel,,1781.0,positive,emotions of affection
78,449,449,GerDracor/moritz-blunt-oder-der-gast.xml," Sieh, Gertrude, wie mich der
            Himmel beim Worte hält – nun ists recht gut so – o ich bin so froh!",0,109,character_speech,1,5,,Blunt.,#blunt,141.0,MALE,joy,schauspiel,,1781.0,positive,emotions of pleasure
79,450,450,GerDracor/moritz-blunt-oder-der-gast.xml,so vergnügt!,110,122,character_speech,1,5,,Blunt.,#blunt,141.0,MALE,joy,schauspiel,,1781.0,positive,emotions of pleasure
83,454,454,GerDracor/moritz-blunt-oder-der-gast.xml,"– nein das weiß ich nicht – das kann ich auch nicht glauben –
            wie wäre das möglich?",26,121,character_speech,1,5,,Blunt.,#blunt,143.0,MALE,being moved,schauspiel,,1781.0,being moved,being moved
